 נתוני מדד ת"א-פיננסים,,
תאריך, מדד ,מחזור (באלפי ש''ח) 
10/01/2012,922.44,137583.88
09/01/2012,906.37,153533.39
08/01/2012,915.07,79087.31
05/01/2012,909.34,154838.87
04/01/2012,907.25,234912.27
03/01/2012,909.93,215688.15
02/01/2012,899.51,149876.80
01/01/2012,886.07,92776.96
29/12/2011,872.43,589099.65
28/12/2011,890.32,122433.65
27/12/2011,902.43,156683.73
26/12/2011,894.61,132276.86
25/12/2011,893.58,118435.41
22/12/2011,877.04,152720.16
21/12/2011,889.33,195579.28
20/12/2011,906.25,173937.94
19/12/2011,900.66,130643.34
18/12/2011,891.64,80834.19
15/12/2011,899.91,136032.09
14/12/2011,886.22,205639.96
13/12/2011,888.77,114713.38
12/12/2011,888.99,162932.70
11/12/2011,922.40,79776.36
08/12/2011,895.52,143935.23
07/12/2011,885.17,164016.25
06/12/2011,909.01,157092.21
05/12/2011,927.93,199688.10
04/12/2011,894.39,59050.96
01/12/2011,899.26,173998.87
30/11/2011,886.31,261886.81
29/11/2011,838.09,190607.91
28/11/2011,864.37,169338.23
27/11/2011,826.09,143104.67
24/11/2011,814.75,311059.39
23/11/2011,829.95,177814.37
22/11/2011,839.91,174716.83
21/11/2011,854.91,210153.89
20/11/2011,880.94,95940.42
17/11/2011,901.08,142500.29
16/11/2011,914.38,128756.03
15/11/2011,919.43,153394.82
14/11/2011,924.39,216099.18
13/11/2011,940.54,143967.52
10/11/2011,917.02,181082.84
09/11/2011,913.25,260638.90
08/11/2011,952.98,149909.93
07/11/2011,934.36,144596.03
06/11/2011,928.06,102634.44
03/11/2011,934.59,189300.12
02/11/2011,946.46,171028.76
01/11/2011,944.82,198925.46
31/10/2011,981.71,204299.52
30/10/2011,999.27,176399.24
27/10/2011,1033.80,710568.03
26/10/2011,992.40,120065.82
25/10/2011,981.79,172770.67
24/10/2011,994.04,184201.74
23/10/2011,1010.17,205807.57
18/10/2011,1002.57,139183.12
17/10/2011,996.69,300057.28
16/10/2011,992.32,202689.92
11/10/2011,931.96,195072.86
10/10/2011,917.92,212155.54
09/10/2011,877.56,102052.17
06/10/2011,891.14,168905.34
05/10/2011,890.36,217677.88
04/10/2011,879.43,292922.41
03/10/2011,931.03,177675.42
02/10/2011,917.80,161118.46
27/09/2011,927.11,364907.09
26/09/2011,909.01,160867.48
25/09/2011,903.61,143972.07
22/09/2011,891.27,200128.84
21/09/2011,928.79,245443.29
20/09/2011,916.95,176053.92
19/09/2011,886.59,143310.61
18/09/2011,916.25,181800.10
15/09/2011,915.79,236641.79
14/09/2011,896.57,273323.36
13/09/2011,878.31,234912.78
12/09/2011,861.08,261015.64
11/09/2011,877.21,191140.65
08/09/2011,919.69,216862.80
07/09/2011,937.88,231396.38
06/09/2011,908.34,317467.57
05/09/2011,952.21,207935.25
04/09/2011,967.39,160458.73
01/09/2011,1002.46,163442.18
31/08/2011,999.03,212095.93
30/08/2011,983.11,199144.77
29/08/2011,987.27,165195.44
28/08/2011,961.35,113406.94
25/08/2011,951.40,503604.23
24/08/2011,978.35,230042.65
23/08/2011,979.11,242804.20
22/08/2011,970.61,244227.42
21/08/2011,939.40,321250.70
18/08/2011,922.63,233666.97
17/08/2011,957.25,186818.95
16/08/2011,933.97,212660.81
15/08/2011,959.38,147587.88
14/08/2011,956.94,226771.72
11/08/2011,937.84,383122.16
10/08/2011,945.31,420583.37
08/08/2011,991.15,379608.81
07/08/2011,961.36,427815.51
04/08/2011,1054.82,354759.97
03/08/2011,1097.65,239919.51
02/08/2011,1100.09,225488.33
01/08/2011,1112.08,219104.99
31/07/2011,1132.40,192042.92
28/07/2011,1142.31,392776.60
27/07/2011,1170.07,178548.94
26/07/2011,1180.47,175653.19
25/07/2011,1173.67,246072.68
24/07/2011,1176.81,131845.21
21/07/2011,1174.07,173081.20
20/07/2011,1164.64,177935.46
19/07/2011,1158.69,221883.81
18/07/2011,1155.60,283439.78
17/07/2011,1160.72,144837.87
14/07/2011,1159.19,207255.15
13/07/2011,1159.31,193314.45
12/07/2011,1158.67,261420.11
11/07/2011,1163.13,234351.33
10/07/2011,1188.54,147302.51
07/07/2011,1185.78,152083.37
06/07/2011,1165.38,178849.95
05/07/2011,1181.71,181074.18
04/07/2011,1187.61,150600.86
03/07/2011,1184.90,205617.14
30/06/2011,1156.49,204126.48
29/06/2011,1165.62,210332.47
28/06/2011,1162.71,196429.58
27/06/2011,1136.32,192155.32
26/06/2011,1115.85,82036.04
23/06/2011,1122.21,349000.12
22/06/2011,1153.40,186557.09
21/06/2011,1152.50,304104.77
20/06/2011,1132.58,345856.10
19/06/2011,1145.29,193233.81
16/06/2011,1136.57,493941.37
15/06/2011,1124.32,313507.28
14/06/2011,1153.67,278411.04
13/06/2011,1141.86,313710.55
12/06/2011,1123.29,208431.68
09/06/2011,1127.64,256365.02
06/06/2011,1142.11,161430.80
05/06/2011,1143.93,136147.92
02/06/2011,1149.24,282390.76
01/06/2011,1161.74,210083.64
31/05/2011,1187.73,418403.74
30/05/2011,1164.13,170896.24
29/05/2011,1158.39,128360.82
26/05/2011,1138.39,461318.14
25/05/2011,1119.27,348111.75
24/05/2011,1130.16,272906.42
23/05/2011,1143.36,290460.36
22/05/2011,1167.32,111282.20
19/05/2011,1180.15,181908.28
18/05/2011,1183.95,149319.42
17/05/2011,1184.61,136080.37
16/05/2011,1187.83,225621.71
15/05/2011,1190.87,268537.22
12/05/2011,1208.64,201165.67
11/05/2011,1219.76,183325.55
08/05/2011,1200.45,236619.06
05/05/2011,1199.87,197526.44
04/05/2011,1223.12,227690.22
03/05/2011,1206.23,333959.79
02/05/2011,1216.08,225920.05
01/05/2011,1229.48,220952.22
28/04/2011,1241.16,632847.91
27/04/2011,1260.53,245871.34
26/04/2011,1272.96,153560.84
21/04/2011,1287.85,112654.26
20/04/2011,1282.49,168269.29
17/04/2011,1282.79,103556.20
14/04/2011,1274.54,215410.21
13/04/2011,1282.38,313055.26
12/04/2011,1277.75,233432.80
11/04/2011,1279.12,275434.42
10/04/2011,1270.04,131850.75
07/04/2011,1249.63,217462.48
06/04/2011,1266.14,175202.62
05/04/2011,1271.83,178213.92
04/04/2011,1280.43,247731.21
03/04/2011,1282.94,136146.10
31/03/2011,1279.96,408222.28
30/03/2011,1273.70,463444.82
29/03/2011,1274.24,344011.86
28/03/2011,1259.94,197774.49
27/03/2011,1241.93,145791.97
24/03/2011,1212.53,717379.53
23/03/2011,1221.53,314209.59
22/03/2011,1245.52,282809.75
21/03/2011,1239.25,282782.20
17/03/2011,1208.54,217024.37
16/03/2011,1184.15,276725.74
15/03/2011,1167.03,495463.44
14/03/2011,1172.52,893034.10
13/03/2011,1161.00,218310.79
10/03/2011,1184.45,266077.43
09/03/2011,1177.18,274025.78
08/03/2011,1188.50,308403.39
07/03/2011,1197.74,279384.16
06/03/2011,1186.55,182368.23
03/03/2011,1190.48,313759.98
02/03/2011,1181.36,519230.27
01/03/2011,1197.64,345490.25
28/02/2011,1220.84,282247.56
27/02/2011,1223.36,235440.32
24/02/2011,1201.09,736482.57
23/02/2011,1228.41,219725.46
22/02/2011,1246.92,183826.75
21/02/2011,1267.61,147026.83
20/02/2011,1269.70,176238.82
17/02/2011,1271.72,472902.41
16/02/2011,1274.54,445531.67
15/02/2011,1240.67,270461.36
14/02/2011,1241.16,560295.98
13/02/2011,1205.77,187794.94
10/02/2011,1212.12,305615.82
09/02/2011,1232.16,200330.51
08/02/2011,1245.83,219766.62
07/02/2011,1249.06,279174.68
06/02/2011,1244.48,232555.15
03/02/2011,1211.89,333067.83
02/02/2011,1217.79,456725.00
01/02/2011,1214.81,376484.24
31/01/2011,1228.28,601882.88
30/01/2011,1232.40,645919.81
27/01/2011,1294.80,610784.30
26/01/2011,1300.79,184352.53
25/01/2011,1286.40,229737.72
24/01/2011,1287.39,251093.81
23/01/2011,1292.93,141567.10
20/01/2011,1306.55,297570.69
19/01/2011,1318.36,546590.25
18/01/2011,1318.15,184436.34
17/01/2011,1325.22,152952.29
16/01/2011,1330.97,145748.84
13/01/2011,1331.75,167681.39
12/01/2011,1332.12,288057.55
11/01/2011,1323.50,248562.23
10/01/2011,1299.12,327263.80
09/01/2011,1309.69,276431.63
06/01/2011,1328.08,234425.60
05/01/2011,1333.26,202080.84
04/01/2011,1340.38,256821.53
03/01/2011,1346.14,266068.22
02/01/2011,1339.70,217161.05
30/12/2010,1321.06,669459.81
29/12/2010,1317.22,212880.58
28/12/2010,1293.26,148806.71
27/12/2010,1288.13,160332.46
26/12/2010,1298.33,114321.51
23/12/2010,1307.97,148098.56
22/12/2010,1309.03,138682.38
21/12/2010,1308.51,165498.29
20/12/2010,1313.67,190289.11
19/12/2010,1313.03,130859.40
16/12/2010,1316.11,207815.31
15/12/2010,1306.08,242347.35
14/12/2010,1305.01,385002.28
13/12/2010,1301.63,292736.54
12/12/2010,1290.61,159142.48
09/12/2010,1306.13,181621.69
08/12/2010,1307.09,239336.83
07/12/2010,1297.44,314749.58
06/12/2010,1284.25,296067.86
05/12/2010,1276.83,216977.28
02/12/2010,1265.15,211921.85
01/12/2010,1258.37,205888.74
30/11/2010,1248.94,404209.21
29/11/2010,1263.63,224441.69
28/11/2010,1260.11,106996.51
25/11/2010,1256.82,515512.83
24/11/2010,1259.20,247191.77
23/11/2010,1251.19,210144.56
22/11/2010,1270.46,227423.53
21/11/2010,1280.29,199286.53
18/11/2010,1269.89,208202.25
17/11/2010,1257.10,240802.53
16/11/2010,1249.83,344818.98
15/11/2010,1244.19,270788.89
14/11/2010,1219.20,237961.98
11/11/2010,1228.82,266021.66
10/11/2010,1244.13,244645.94
09/11/2010,1251.54,250183.80
08/11/2010,1243.38,303907.04
07/11/2010,1256.77,274081.20
04/11/2010,1239.57,424316.71
03/11/2010,1223.38,359206.42
02/11/2010,1231.82,259784.20
01/11/2010,1222.62,367656.93
31/10/2010,1221.51,165905.55
28/10/2010,1209.20,430359.13
27/10/2010,1204.22,273663.64
26/10/2010,1209.02,575452.74
25/10/2010,1220.50,223831.50
24/10/2010,1220.35,146717.31
21/10/2010,1222.92,272660.77
20/10/2010,1205.07,243454.22
19/10/2010,1202.40,207653.30
18/10/2010,1207.70,191728.18
17/10/2010,1205.01,219009.02
14/10/2010,1211.17,246410.97
13/10/2010,1201.86,276691.91
12/10/2010,1189.41,224406.06
11/10/2010,1193.90,193814.60
10/10/2010,1185.13,223263.67
07/10/2010,1160.26,527939.04
06/10/2010,1180.97,506810.44
05/10/2010,1195.23,272089.46
04/10/2010,1184.08,212510.25
03/10/2010,1187.14,188161.38
28/09/2010,1180.61,132434.10
27/09/2010,1176.91,134399.83
26/09/2010,1185.87,168525.75
21/09/2010,1186.85,730752.71
20/09/2010,1162.55,218133.57
19/09/2010,1145.95,161382.42
16/09/2010,1122.44,261737.34
15/09/2010,1138.50,214533.22
14/09/2010,1151.67,443392.60
13/09/2010,1152.95,238931.12
12/09/2010,1151.51,145493.15
07/09/2010,1155.98,183028.89
06/09/2010,1159.08,189842.76
05/09/2010,1150.48,161187.14
02/09/2010,1130.70,206210.81
01/09/2010,1116.29,232167.79
31/08/2010,1100.49,285770.10
30/08/2010,1120.90,155855.37
29/08/2010,1124.31,112304.80
26/08/2010,1130.06,402166.63
25/08/2010,1108.77,191094.58
24/08/2010,1117.96,256761.40
23/08/2010,1138.94,189963.39
22/08/2010,1148.93,151711.85
19/08/2010,1131.99,194909.71
18/08/2010,1136.43,155668.68
17/08/2010,1134.91,187759.05
16/08/2010,1118.54,160416.64
15/08/2010,1108.41,93603.44
12/08/2010,1102.87,197385.01
11/08/2010,1115.08,158820.95
10/08/2010,1127.54,206382.35
09/08/2010,1135.82,328091.43
08/08/2010,1135.35,253165.91
05/08/2010,1117.49,285435.89
04/08/2010,1116.20,209595.26
03/08/2010,1104.48,285848.09
02/08/2010,1112.30,268853.73
01/08/2010,1092.54,91156.83
29/07/2010,1097.72,452595.13
28/07/2010,1089.68,270314.89
27/07/2010,1093.12,333170.31
26/07/2010,1092.00,309895.30
25/07/2010,1099.38,228832.19
22/07/2010,1084.29,189110.20
21/07/2010,1078.33,242423.99
19/07/2010,1063.10,146339.99
18/07/2010,1060.77,127447.77
15/07/2010,1087.37,203097.87
14/07/2010,1081.44,268878.29
13/07/2010,1089.96,214453.09
12/07/2010,1085.97,213107.10
11/07/2010,1082.87,155961.69
08/07/2010,1064.05,176075.39
07/07/2010,1045.35,158235.90
06/07/2010,1060.08,169013.05
05/07/2010,1036.22,160539.31
04/07/2010,1027.71,136559.16
01/07/2010,1017.90,246142.84
30/06/2010,1029.15,590622.24
29/06/2010,1032.52,211590.19
28/06/2010,1057.22,143701.22
27/06/2010,1053.74,204029.17
24/06/2010,1055.63,524951.91
23/06/2010,1074.77,295516.93
22/06/2010,1098.50,217570.68
21/06/2010,1112.52,216782.56
20/06/2010,1104.32,166129.49
17/06/2010,1083.52,135925.72
16/06/2010,1079.06,235071.64
15/06/2010,1080.66,355411.90
14/06/2010,1082.28,349441.79
13/06/2010,1071.01,198070.13
10/06/2010,1061.02,290650.03
09/06/2010,1074.26,293735.30
08/06/2010,1062.07,206245.57
07/06/2010,1066.42,274668.10
06/06/2010,1065.13,187909.39
03/06/2010,1086.69,346248.49
02/06/2010,1057.97,264154.62
01/06/2010,1049.17,356004.51
31/05/2010,1062.17,311827.61
30/05/2010,1088.59,203349.50
27/05/2010,1085.62,837914.27
26/05/2010,1084.66,2720540.74
25/05/2010,1071.22,643614.16
24/05/2010,1106.18,459406.03
23/05/2010,1133.48,295405.26
20/05/2010,1112.07,414113.56
17/05/2010,1145.91,295723.06
16/05/2010,1143.93,219684.55
13/05/2010,1173.81,293481.17
12/05/2010,1175.28,318147.48
11/05/2010,1147.79,266888.90
10/05/2010,1173.43,344268.14
09/05/2010,1132.38,373149.20
06/05/2010,1131.14,381396.15
05/05/2010,1122.85,448044.78
04/05/2010,1155.49,380594.33
03/05/2010,1185.27,296611.62
02/05/2010,1177.63,316939.33
29/04/2010,1180.21,777642.52
28/04/2010,1207.41,303361.40
27/04/2010,1224.76,240797.87
26/04/2010,1233.35,231449.75
25/04/2010,1238.23,216019.64
22/04/2010,1225.18,258987.87
21/04/2010,1225.61,220526.98
18/04/2010,1215.59,237505.06
15/04/2010,1232.56,264261.23
14/04/2010,1247.99,184700.91
13/04/2010,1234.10,197485.83
12/04/2010,1234.07,199166.39
11/04/2010,1241.20,146559.82
08/04/2010,1225.40,220590.32
07/04/2010,1251.33,218736.76
06/04/2010,1254.46,237543.30
01/04/2010,1259.37,140703.94
31/03/2010,1255.72,319552.65
28/03/2010,1258.58,231826.99
25/03/2010,1247.99,635098.55
24/03/2010,1251.92,439356.51
23/03/2010,1231.69,300758.53
22/03/2010,1227.64,242318.22
21/03/2010,1247.88,170026.49
18/03/2010,1251.07,238187.31
17/03/2010,1271.10,337109.61
16/03/2010,1249.61,235281.77
15/03/2010,1246.23,242275.31
14/03/2010,1254.08,149343.84
11/03/2010,1252.65,199230.44
10/03/2010,1249.35,237966.31
09/03/2010,1232.53,253461.07
08/03/2010,1238.03,281000.43
07/03/2010,1252.05,294659.90
04/03/2010,1249.61,368175.44
03/03/2010,1226.71,312566.61
02/03/2010,1234.52,323576.40
01/03/2010,1218.57,209177.00
25/02/2010,1197.86,497243.47
24/02/2010,1219.65,292344.70
23/02/2010,1225.49,217748.68
22/02/2010,1243.51,261478.39
21/02/2010,1234.65,142555.82
18/02/2010,1231.95,196463.33
17/02/2010,1234.20,309824.40
16/02/2010,1229.79,225046.85
15/02/2010,1217.18,231297.20
14/02/2010,1206.27,182260.57
11/02/2010,1201.99,179751.11
10/02/2010,1197.18,320941.48
09/02/2010,1179.56,269173.98
08/02/2010,1175.40,322815.73
07/02/2010,1190.55,108707.96
04/02/2010,1201.49,154954.83
03/02/2010,1207.53,228780.38
02/02/2010,1197.68,223640.15
01/02/2010,1187.56,316641.58
31/01/2010,1189.71,193618.95
28/01/2010,1210.20,634648.44
27/01/2010,1202.94,305428.09
26/01/2010,1207.82,301552.88
25/01/2010,1210.85,263178.60
24/01/2010,1195.67,285186.54
21/01/2010,1227.20,275433.87
20/01/2010,1225.58,275954.73
19/01/2010,1232.73,254671.64
18/01/2010,1240.03,224192.31
17/01/2010,1236.46,373123.92
14/01/2010,1217.65,470499.59
13/01/2010,1221.74,374452.46
12/01/2010,1207.22,664586.65
11/01/2010,1245.44,566474.81
10/01/2010,1263.90,243288.95
07/01/2010,1239.84,393283.48
06/01/2010,1247.85,431698.81
05/01/2010,1257.21,380516.89
04/01/2010,1247.56,317795.23
03/01/2010,1232.76,200581.08
31/12/2009,1208.69,351515.41
30/12/2009,1215.96,280054.03
29/12/2009,1214.55,229867.12
28/12/2009,1213.13,223422.00
27/12/2009,1203.91,271134.21
24/12/2009,1220.39,524600.80
23/12/2009,1199.66,372518.19
22/12/2009,1197.46,275114.87
21/12/2009,1186.31,357651.92
20/12/2009,1184.51,148027.12
17/12/2009,1170.70,181264.66
16/12/2009,1179.76,238714.13
15/12/2009,1169.86,323807.10
14/12/2009,1187.40,226808.68
13/12/2009,1176.35,174250.66
10/12/2009,1180.28,261492.27
09/12/2009,1155.33,281804.75
08/12/2009,1158.14,380455.94
07/12/2009,1176.40,322641.85
06/12/2009,1185.47,239174.52
03/12/2009,1160.17,279578.82
02/12/2009,1145.67,224839.65
01/12/2009,1145.56,308351.65
30/11/2009,1120.48,290101.02
29/11/2009,1101.09,216885.26
26/11/2009,1112.39,750862.55
25/11/2009,1126.95,392029.54
24/11/2009,1108.64,298351.38
23/11/2009,1104.47,321777.26
22/11/2009,1087.37,106708.27
19/11/2009,1090.01,142858.38
18/11/2009,1095.95,164559.80
17/11/2009,1101.26,271646.96
16/11/2009,1096.25,276124.36
15/11/2009,1101.83,159820.66
12/11/2009,1090.73,206200.76
11/11/2009,1089.72,201573.21
10/11/2009,1071.88,212444.90
09/11/2009,1074.50,190641.11
08/11/2009,1060.41,188006.67
05/11/2009,1038.82,219486.88
04/11/2009,1037.42,236880.67
03/11/2009,1003.03,341973.43
02/11/2009,1029.63,216731.48
01/11/2009,1029.66,259050.54
29/10/2009,1062.11,526127.48
28/10/2009,1074.72,205536.89
27/10/2009,1100.77,161456.53
26/10/2009,1105.67,265547.61
25/10/2009,1095.57,175269.11
22/10/2009,1083.29,214790.25
21/10/2009,1084.83,271179.37
20/10/2009,1084.96,366141.52
19/10/2009,1094.73,321744.45
18/10/2009,1096.67,183485.38
15/10/2009,1101.20,304807.14
14/10/2009,1093.83,296528.55
13/10/2009,1077.60,368550.56
12/10/2009,1084.57,306653.86
11/10/2009,1075.56,266374.01
08/10/2009,1072.60,189931.24
07/10/2009,1072.20,269764.71
06/10/2009,1082.74,250062.18
05/10/2009,1058.42,187922.51
04/10/2009,1043.76,140892.81
01/10/2009,1049.57,378635.55
30/09/2009,1040.05,466897.39
29/09/2009,1069.30,460301.22
24/09/2009,1046.62,583553.12
23/09/2009,1043.83,457628.48
22/09/2009,1039.89,300256.15
21/09/2009,1004.75,250701.67
17/09/2009,1001.76,253342.47
16/09/2009,1003.04,280927.74
15/09/2009,973.92,222849.70
14/09/2009,954.92,261546.32
13/09/2009,976.17,191025.84
10/09/2009,983.65,257971.56
09/09/2009,1002.24,210331.76
08/09/2009,1008.46,190675.98
07/09/2009,1001.16,307457.11
06/09/2009,1015.18,290071.77
03/09/2009,1022.65,282566.99
02/09/2009,995.52,225438.70
01/09/2009,1012.84,303795.76
31/08/2009,989.43,398155.19
30/08/2009,989.09,326341.97
27/08/2009,1021.52,508708.89
26/08/2009,1043.61,396900.03
25/08/2009,1050.64,518747.38
24/08/2009,1026.91,344529.43
23/08/2009,1018.07,392685.37
20/08/2009,975.07,304048.71
19/08/2009,942.32,239856.16
18/08/2009,951.57,267960.19
17/08/2009,929.80,315833.82
16/08/2009,959.00,153112.08
13/08/2009,989.12,320089.40
12/08/2009,961.64,264722.35
11/08/2009,968.86,312236.49
10/08/2009,975.30,321243.03
09/08/2009,999.32,311069.51
06/08/2009,1014.32,264368.76
05/08/2009,996.24,271389.01
04/08/2009,982.34,331332.03
03/08/2009,993.43,451671.50
02/08/2009,980.42,251468.66
29/07/2009,939.14,527831.18
28/07/2009,921.13,341313.75
27/07/2009,931.50,473896.97
26/07/2009,947.69,354535.72
23/07/2009,914.96,338126.58
22/07/2009,885.26,454128.87
21/07/2009,888.98,463175.65
20/07/2009,854.30,643787.17
19/07/2009,850.37,273397.13
16/07/2009,821.77,329871.03
15/07/2009,820.45,269242.56
14/07/2009,804.09,278079.32
13/07/2009,797.68,329269.26
12/07/2009,774.38,102038.45
09/07/2009,775.03,167083.99
08/07/2009,764.73,142137.73
07/07/2009,767.16,193457.90
06/07/2009,759.45,139252.22
05/07/2009,783.20,111906.34
02/07/2009,802.03,166612.91
01/07/2009,817.84,135690.65
30/06/2009,801.96,244175.03
29/06/2009,819.79,404561.83
28/06/2009,787.35,164656.11
25/06/2009,764.28,425890.40
24/06/2009,784.11,228382.25
23/06/2009,763.81,498235.46
22/06/2009,760.64,199536.30
21/06/2009,776.04,173409.29
18/06/2009,749.78,261443.27
17/06/2009,752.75,212057.09
16/06/2009,769.31,298820.27
15/06/2009,752.36,263488.45
14/06/2009,784.11,140659.23
11/06/2009,786.47,289365.28
10/06/2009,801.34,368958.47
09/06/2009,812.06,191614.78
08/06/2009,789.24,171034.77
07/06/2009,798.60,146533.72
04/06/2009,803.69,188086.54
03/06/2009,810.17,238558.54
02/06/2009,837.00,287109.05
01/06/2009,835.85,328870.89
31/05/2009,804.40,242441.15
27/05/2009,781.69,503268.15
26/05/2009,757.37,228395.86
25/05/2009,770.11,170722.26
24/05/2009,764.65,158223.49
21/05/2009,763.25,303000.84
20/05/2009,780.53,282736.32
19/05/2009,774.85,332593.70
18/05/2009,744.63,211390.73
17/05/2009,720.52,152829.03
14/05/2009,718.02,207909.93
13/05/2009,722.90,212853.58
12/05/2009,733.68,258084.81
11/05/2009,722.43,281181.78
10/05/2009,748.71,334836.43
07/05/2009,723.08,418835.61
06/05/2009,717.12,242970.28
05/05/2009,715.46,227049.42
04/05/2009,714.19,252798.21
03/05/2009,715.16,243334.08
30/04/2009,707.59,413685.76
27/04/2009,689.08,212004.24
26/04/2009,693.83,272496.20
23/04/2009,672.47,440360.34
22/04/2009,640.52,192673.47
21/04/2009,624.32,255014.56
20/04/2009,638.22,287479.67
19/04/2009,664.35,290346.20
16/04/2009,670.77,293649.13
13/04/2009,640.51,98890.96
12/04/2009,640.06,158065.80
07/04/2009,605.93,197797.18
06/04/2009,611.04,259303.72
05/04/2009,626.25,297743.61
02/04/2009,604.28,308587.21
01/04/2009,558.01,185352.08
31/03/2009,553.00,213496.63
30/03/2009,540.68,175481.68
29/03/2009,566.93,155696.07
26/03/2009,563.39,608445.83
25/03/2009,550.76,242921.78
24/03/2009,533.19,271421.44
23/03/2009,538.13,322729.01
22/03/2009,514.39,136476.58
19/03/2009,501.84,236574.24
18/03/2009,490.03,233630.28
17/03/2009,487.42,264095.35
16/03/2009,476.05,260647.83
15/03/2009,469.61,193677.24
12/03/2009,446.89,144116.65
11/03/2009,457.38,308521.22
09/03/2009,438.42,139819.24
08/03/2009,444.21,78986.01
05/03/2009,449.57,128643.12
04/03/2009,467.88,203273.18
03/03/2009,458.36,213041.81
02/03/2009,456.20,231301.99
01/03/2009,465.87,136180.66
26/02/2009,494.20,290828.02
25/02/2009,489.46,132898.50
24/02/2009,488.11,137717.73
23/02/2009,499.66,176126.15
22/02/2009,504.41,149249.66
19/02/2009,530.04,158447.48
18/02/2009,537.97,176603.22
17/02/2009,533.18,104868.45
16/02/2009,545.58,99629.89
15/02/2009,538.25,81249.23
12/02/2009,540.53,135541.88
11/02/2009,545.74,141976.67
09/02/2009,569.94,174758.41
08/02/2009,571.83,230315.91
05/02/2009,552.70,170117.54
04/02/2009,550.68,243833.45
03/02/2009,530.47,240457.22
02/02/2009,516.00,175873.53
01/02/2009,519.20,133134.91
29/01/2009,521.39,417466.36
28/01/2009,528.90,216098.08
27/01/2009,506.41,163955.57
26/01/2009,515.23,161041.74
25/01/2009,499.12,145465.33
22/01/2009,501.43,257793.06
21/01/2009,519.55,281051.41
20/01/2009,547.35,210756.24
19/01/2009,551.07,187100.01
18/01/2009,564.43,152382.25
15/01/2009,548.92,129209.66
14/01/2009,543.49,153970.08
13/01/2009,564.83,126885.96
12/01/2009,565.40,214468.16
11/01/2009,570.86,124076.81
08/01/2009,554.30,173468.80
07/01/2009,572.22,262192.75
06/01/2009,575.62,259911.21
05/01/2009,559.16,164341.36
04/01/2009,556.01,235994.57
01/01/2009,552.93,109060.08
31/12/2008,532.64,332391.62
30/12/2008,523.18,147580.21
29/12/2008,505.66,122085.51
28/12/2008,506.45,161730.04
25/12/2008,519.11,320648.05
24/12/2008,517.38,161313.55
23/12/2008,533.30,193898.73
22/12/2008,549.95,210107.00
21/12/2008,561.51,175284.92
18/12/2008,579.82,219391.39
17/12/2008,580.70,257036.42
16/12/2008,577.17,190372.24
15/12/2008,567.95,180810.08
14/12/2008,582.48,220507.05
11/12/2008,603.75,170884.97
10/12/2008,618.74,191221.71
09/12/2008,611.69,262000.67
08/12/2008,610.43,299497.15
07/12/2008,566.05,190557.92
04/12/2008,535.66,146421.69
03/12/2008,520.67,146458.37
02/12/2008,528.42,141358.23
01/12/2008,524.32,144298.65
30/11/2008,549.67,132561.62
27/11/2008,540.10,574805.96
26/11/2008,539.58,147470.07
25/11/2008,545.84,282811.38
24/11/2008,505.01,290477.92
23/11/2008,481.68,239845.15
20/11/2008,510.95,200528.04
19/11/2008,528.18,202176.54
18/11/2008,527.23,257709.59
17/11/2008,526.95,195062.45
16/11/2008,536.87,157139.57
13/11/2008,545.65,358578.68
12/11/2008,579.17,253838.39
11/11/2008,605.39,235058.86
10/11/2008,622.51,329335.15
09/11/2008,611.39,137223.25
06/11/2008,595.62,183594.66
05/11/2008,616.22,268237.43
04/11/2008,616.63,439142.71
03/11/2008,580.49,219561.89
02/11/2008,569.98,129986.08
30/10/2008,555.42,537907.71
29/10/2008,563.62,291020.06
28/10/2008,562.25,218403.28
27/10/2008,579.94,297322.87
26/10/2008,609.50,114243.00
23/10/2008,623.73,327328.53
22/10/2008,636.99,332621.73
19/10/2008,671.88,144518.12
16/10/2008,638.72,218754.69
15/10/2008,659.77,428533.23
12/10/2008,651.13,213158.53
07/10/2008,676.07,373731.08
06/10/2008,637.06,332408.70
05/10/2008,656.14,310138.71
02/10/2008,719.76,302042.12
28/09/2008,740.28,277850.95
25/09/2008,739.85,526002.05
24/09/2008,712.12,318594.00
23/09/2008,709.99,289127.62
22/09/2008,725.25,353346.93
21/09/2008,766.02,649884.94
18/09/2008,673.65,670246.78
17/09/2008,684.10,585548.92
16/09/2008,731.40,545103.18
15/09/2008,790.67,449628.58
14/09/2008,811.34,179516.39
11/09/2008,828.47,279919.00
10/09/2008,856.69,255711.73
09/09/2008,863.32,214032.14
08/09/2008,878.66,346724.99
07/09/2008,879.66,266452.12
04/09/2008,855.58,210012.70
03/09/2008,862.33,174455.70
02/09/2008,868.32,275478.94
01/09/2008,849.44,177864.46
31/08/2008,863.74,138567.08
28/08/2008,865.63,574922.60
27/08/2008,884.08,237169.75
26/08/2008,886.04,242654.51
25/08/2008,899.60,139032.31
24/08/2008,901.49,140730.81
21/08/2008,880.59,102113.53
20/08/2008,885.38,144855.95
19/08/2008,889.27,137313.62
18/08/2008,902.17,164994.42
17/08/2008,913.43,66962.72
14/08/2008,899.05,155958.91
13/08/2008,899.94,182623.34
12/08/2008,916.99,167435.84
11/08/2008,927.34,175698.61
07/08/2008,927.54,133619.48
06/08/2008,930.23,245017.93
05/08/2008,937.68,350534.71
