 נתוני מדד ת"א-מעלה,,
תאריך, מדד ,מחזור (באלפי ש''ח) 
23/05/2019,1749.55,501980.30
22/05/2019,1768.51,589824.76
21/05/2019,1760.21,442349.96
20/05/2019,1750.23,465442.53
19/05/2019,1762.86,150428.27
16/05/2019,1760.30,695567.39
15/05/2019,1734.68,583674.73
14/05/2019,1731.13,502292.84
13/05/2019,1710.79,652262.13
12/05/2019,1743.93,224136.98
07/05/2019,1747.73,520089.34
06/05/2019,1738.21,344680.46
05/05/2019,1752.56,137578.15
02/05/2019,1746.24,1274855.35
01/05/2019,1761.17,482381.40
30/04/2019,1757.93,606091.41
29/04/2019,1782.16,510076.39
28/04/2019,1788.63,276123.79
24/04/2019,1779.78,589331.67
23/04/2019,1759.85,192877.21
22/04/2019,1747.25,122301.10
21/04/2019,1757.08,80648.28
18/04/2019,1752.34,465868.16
17/04/2019,1764.85,489195.17
16/04/2019,1775.75,422657.72
15/04/2019,1770.40,383821.39
14/04/2019,1769.16,212163.51
11/04/2019,1753.98,410506.67
10/04/2019,1740.67,513714.28
08/04/2019,1726.49,346559.61
07/04/2019,1714.44,184157.16
04/04/2019,1697.41,764734.22
03/04/2019,1714.52,506377.84
02/04/2019,1710.13,401448.39
01/04/2019,1705.38,543590.31
31/03/2019,1685.50,176217.47
28/03/2019,1667.08,809906.10
27/03/2019,1682.13,429984.53
26/03/2019,1673.07,423835.52
25/03/2019,1653.05,458828.67
24/03/2019,1669.05,119625.45
20/03/2019,1694.72,511032.80
19/03/2019,1700.80,409134.36
18/03/2019,1704.31,394024.44
17/03/2019,1710.01,117335.75
14/03/2019,1699.43,777580.21
13/03/2019,1704.62,547848.79
12/03/2019,1694.51,417946.44
11/03/2019,1706.34,421271.38
10/03/2019,1694.75,131466.70
07/03/2019,1703.10,896816.50
06/03/2019,1729.79,362579.07
05/03/2019,1728.06,341698.55
04/03/2019,1742.60,411577.23
03/03/2019,1729.69,114321.40
28/02/2019,1718.72,534768.75
27/02/2019,1714.02,390084.13
26/02/2019,1728.30,404619.93
25/02/2019,1739.09,448753.65
24/02/2019,1723.31,115752.99
21/02/2019,1716.77,834665.34
20/02/2019,1730.13,443163.04
19/02/2019,1716.56,312585.06
18/02/2019,1719.68,199999.98
17/02/2019,1715.22,182740.14
14/02/2019,1705.10,436477.38
13/02/2019,1705.01,654596.18
12/02/2019,1698.81,343719.77
11/02/2019,1693.12,269209.14
10/02/2019,1689.66,112303.09
07/02/2019,1688.11,1242060.67
06/02/2019,1705.52,341145.08
05/02/2019,1715.67,322198.08
04/02/2019,1702.71,287505.04
03/02/2019,1701.64,138904.15
31/01/2019,1700.84,573632.92
30/01/2019,1691.22,263948.42
29/01/2019,1685.35,421682.16
28/01/2019,1675.11,500935.80
27/01/2019,1668.90,164942.15
24/01/2019,1658.55,705940.06
23/01/2019,1648.45,394224.25
22/01/2019,1644.88,292342.52
21/01/2019,1649.58,218578.50
20/01/2019,1660.04,251224.07
17/01/2019,1644.94,464460.32
16/01/2019,1645.73,350945.07
15/01/2019,1631.86,349755.88
14/01/2019,1614.05,399850.14
13/01/2019,1617.40,149343.07
10/01/2019,1627.19,390097.21
09/01/2019,1634.65,430094.66
08/01/2019,1635.22,415757.37
07/01/2019,1626.03,398460.39
06/01/2019,1617.84,224588.72
03/01/2019,1587.56,827408.75
02/01/2019,1605.14,360276.18
01/01/2019,1626.47,171398.24
31/12/2018,1608.22,357835.00
30/12/2018,1601.26,251729.85
27/12/2018,1589.10,994479.03
26/12/2018,1597.18,396680.89
25/12/2018,1592.92,546338.93
24/12/2018,1565.39,732189.72
23/12/2018,1600.23,634967.34
20/12/2018,1674.70,889798.12
19/12/2018,1703.99,639097.02
18/12/2018,1691.83,486000.83
17/12/2018,1702.77,492920.26
16/12/2018,1703.14,145060.26
13/12/2018,1732.54,606721.82
12/12/2018,1733.00,523156.85
11/12/2018,1731.25,632380.95
10/12/2018,1714.34,607350.26
09/12/2018,1727.66,188098.56
06/12/2018,1730.38,1040607.55
05/12/2018,1768.55,816713.28
04/12/2018,1760.38,496830.85
03/12/2018,1785.43,477234.61
02/12/2018,1786.21,234747.87
29/11/2018,1766.36,1066660.75
28/11/2018,1770.88,452206.71
27/11/2018,1753.33,559711.18
26/11/2018,1752.05,574902.89
25/11/2018,1729.63,191641.68
22/11/2018,1739.27,314236.60
21/11/2018,1747.27,521831.07
20/11/2018,1738.57,702003.95
19/11/2018,1771.17,427386.04
18/11/2018,1772.15,144503.84
15/11/2018,1767.02,505420.20
14/11/2018,1771.15,488728.26
13/11/2018,1782.67,448039.06
12/11/2018,1777.66,496511.94
11/11/2018,1789.60,195135.73
08/11/2018,1789.35,751420.27
07/11/2018,1780.57,518453.64
06/11/2018,1746.73,513482.12
05/11/2018,1733.26,460699.25
04/11/2018,1735.49,143117.49
01/11/2018,1742.51,1055936.24
31/10/2018,1723.91,587270.18
29/10/2018,1708.22,434761.61
28/10/2018,1699.97,197008.86
25/10/2018,1696.21,1030112.48
24/10/2018,1723.00,484483.47
23/10/2018,1705.36,572675.53
22/10/2018,1735.52,453258.88
21/10/2018,1736.22,127924.16
18/10/2018,1744.88,397427.24
17/10/2018,1736.15,495288.60
16/10/2018,1739.68,384943.21
15/10/2018,1719.82,411774.74
14/10/2018,1724.05,140681.51
11/10/2018,1710.82,753365.82
10/10/2018,1732.65,546111.80
09/10/2018,1756.08,395507.07
08/10/2018,1754.73,429948.51
07/10/2018,1760.13,96572.38
04/10/2018,1765.89,870979.47
03/10/2018,1785.76,480369.29
02/10/2018,1779.35,586563.52
27/09/2018,1773.32,937076.35
26/09/2018,1783.03,267724.06
25/09/2018,1790.87,431273.98
20/09/2018,1792.30,1021340.24
17/09/2018,1784.39,547215.78
16/09/2018,1775.95,202504.77
13/09/2018,1754.24,483628.58
12/09/2018,1749.82,638087.81
06/09/2018,1753.55,1248898.19
05/09/2018,1751.43,606759.58
04/09/2018,1772.32,513847.36
03/09/2018,1784.81,383689.36
02/09/2018,1782.09,253749.86
30/08/2018,1773.03,726027.77
29/08/2018,1770.45,412179.76
28/08/2018,1763.76,467924.18
27/08/2018,1764.70,524336.62
26/08/2018,1756.68,245752.82
23/08/2018,1747.93,407304.60
22/08/2018,1738.47,323469.90
21/08/2018,1738.76,571957.37
20/08/2018,1729.72,415686.84
19/08/2018,1711.33,137675.84
16/08/2018,1702.26,466446.70
15/08/2018,1688.92,513389.48
14/08/2018,1697.37,445430.74
13/08/2018,1696.70,361624.85
12/08/2018,1702.75,109274.47
09/08/2018,1702.87,525020.20
08/08/2018,1707.12,443103.67
07/08/2018,1699.11,429531.60
06/08/2018,1686.88,305071.52
05/08/2018,1681.87,216000.38
02/08/2018,1661.45,1024741.23
01/08/2018,1666.02,563668.76
31/07/2018,1672.42,473135.18
30/07/2018,1670.80,432524.21
29/07/2018,1664.89,155607.95
26/07/2018,1669.30,755078.42
25/07/2018,1652.87,431777.81
24/07/2018,1644.17,346005.45
23/07/2018,1627.78,238212.20
19/07/2018,1624.40,342593.25
18/07/2018,1628.03,322710.46
17/07/2018,1622.47,326721.15
16/07/2018,1624.90,357602.34
15/07/2018,1624.41,157136.73
12/07/2018,1612.67,365186.69
11/07/2018,1605.20,290527.93
10/07/2018,1613.69,421466.30
09/07/2018,1603.05,372815.97
08/07/2018,1600.90,126362.14
05/07/2018,1594.06,701032.10
04/07/2018,1595.78,157714.79
03/07/2018,1599.78,400649.74
02/07/2018,1589.09,369891.21
01/07/2018,1599.78,157568.79
28/06/2018,1596.47,594578.83
27/06/2018,1605.77,420538.84
26/06/2018,1604.88,281660.35
25/06/2018,1603.14,381834.18
24/06/2018,1617.73,246295.92
21/06/2018,1611.99,583058.80
20/06/2018,1624.48,339280.73
19/06/2018,1616.95,536906.29
18/06/2018,1628.83,625939.46
17/06/2018,1640.29,175321.33
14/06/2018,1635.12,853866.10
13/06/2018,1633.37,407983.51
12/06/2018,1633.54,498339.87
11/06/2018,1634.17,395943.40
10/06/2018,1631.96,177250.90
07/06/2018,1636.03,984343.99
06/06/2018,1628.84,465881.35
05/06/2018,1627.34,462112.52
04/06/2018,1613.90,403720.96
03/06/2018,1605.51,201829.20
31/05/2018,1597.39,884314.11
30/05/2018,1589.47,506195.26
29/05/2018,1583.85,478425.23
28/05/2018,1597.82,284275.20
27/05/2018,1598.83,215869.76
24/05/2018,1583.91,1057835.85
23/05/2018,1578.86,577965.41
22/05/2018,1589.09,404231.56
21/05/2018,1594.67,505757.93
17/05/2018,1572.83,469107.36
16/05/2018,1559.35,457367.14
15/05/2018,1552.87,457786.15
14/05/2018,1551.78,490341.26
13/05/2018,1554.05,118449.75
10/05/2018,1544.61,429102.40
09/05/2018,1543.88,375226.34
08/05/2018,1541.27,467435.28
07/05/2018,1555.83,297407.31
06/05/2018,1557.37,147283.17
03/05/2018,1545.08,713635.54
02/05/2018,1548.54,372943.68
01/05/2018,1535.17,256185.14
30/04/2018,1538.67,461323.21
29/04/2018,1555.26,145411.04
26/04/2018,1549.88,671603.36
25/04/2018,1540.38,357501.57
24/04/2018,1564.59,414466.01
23/04/2018,1568.48,548545.22
22/04/2018,1578.23,196467.90
17/04/2018,1565.18,389930.95
16/04/2018,1557.89,497590.75
15/04/2018,1545.55,167298.28
12/04/2018,1531.88,524436.95
11/04/2018,1512.66,656150.39
10/04/2018,1524.90,429306.12
09/04/2018,1505.18,992334.72
08/04/2018,1500.79,275042.46
04/04/2018,1477.88,415939.83
03/04/2018,1509.55,199578.74
02/04/2018,1521.47,104494.62
01/04/2018,1532.10,70562.82
29/03/2018,1527.14,729822.70
28/03/2018,1517.22,389198.26
27/03/2018,1528.38,460398.77
26/03/2018,1514.14,426460.19
25/03/2018,1505.18,324918.06
22/03/2018,1539.46,429342.17
21/03/2018,1562.04,519108.56
20/03/2018,1566.76,429413.39
19/03/2018,1564.50,304371.56
18/03/2018,1584.51,129361.24
15/03/2018,1589.23,626213.52
14/03/2018,1588.02,414010.64
13/03/2018,1593.20,435772.21
12/03/2018,1583.14,461663.88
11/03/2018,1588.08,183040.33
08/03/2018,1576.96,388651.13
07/03/2018,1573.59,371709.10
06/03/2018,1580.31,428365.06
05/03/2018,1566.06,527665.76
04/03/2018,1583.83,220643.37
28/02/2018,1590.03,678115.58
27/02/2018,1595.12,488945.33
26/02/2018,1596.31,492401.24
25/02/2018,1596.88,154750.73
22/02/2018,1590.03,822178.53
21/02/2018,1593.75,494466.93
20/02/2018,1584.65,341685.65
19/02/2018,1592.22,323631.68
18/02/2018,1590.99,190096.54
15/02/2018,1576.59,650448.18
14/02/2018,1562.44,588593.76
13/02/2018,1550.53,518634.92
12/02/2018,1543.46,499410.60
11/02/2018,1541.32,210668.78
08/02/2018,1556.78,709176.98
07/02/2018,1573.71,406735.17
06/02/2018,1559.43,719259.37
05/02/2018,1584.05,552800.93
04/02/2018,1590.54,200164.39
01/02/2018,1622.08,1469316.63
31/01/2018,1623.72,549321.97
30/01/2018,1613.72,556345.61
29/01/2018,1622.70,547753.91
28/01/2018,1636.67,236793.45
25/01/2018,1624.55,991960.76
24/01/2018,1615.13,467622.51
23/01/2018,1609.73,469404.74
22/01/2018,1606.03,527476.41
21/01/2018,1599.15,151704.72
18/01/2018,1603.09,719920.96
17/01/2018,1607.38,472596.42
16/01/2018,1620.04,707147.17
15/01/2018,1630.00,426614.77
14/01/2018,1634.48,279800.50
11/01/2018,1616.97,540216.59
10/01/2018,1604.35,372303.72
09/01/2018,1621.87,345582.36
08/01/2018,1622.28,473181.92
07/01/2018,1629.26,246601.36
04/01/2018,1617.98,1647056.06
03/01/2018,1608.90,526596.02
02/01/2018,1615.54,501780.18
01/01/2018,1606.66,214630.39
31/12/2017,1590.89,174233.61
28/12/2017,1587.82,686582.82
27/12/2017,1580.93,346058.95
26/12/2017,1582.62,314675.22
25/12/2017,1584.54,243940.93
24/12/2017,1594.88,293101.35
21/12/2017,1570.56,410756.46
20/12/2017,1566.62,443231.76
19/12/2017,1557.37,607602.74
18/12/2017,1562.28,478708.73
17/12/2017,1555.71,149894.47
14/12/2017,1550.69,1180352.43
13/12/2017,1547.50,406641.54
12/12/2017,1550.68,399414.45
11/12/2017,1554.65,393745.11
10/12/2017,1549.00,255398.35
07/12/2017,1542.91,997275.83
06/12/2017,1543.90,383354.25
05/12/2017,1559.14,344955.72
04/12/2017,1559.01,349839.79
03/12/2017,1556.96,210420.21
30/11/2017,1550.92,1037979.59
29/11/2017,1549.77,350176.68
28/11/2017,1547.46,447516.66
27/11/2017,1532.95,421163.40
26/11/2017,1534.64,248582.60
23/11/2017,1530.37,750347.17
22/11/2017,1522.64,452045.70
21/11/2017,1521.50,507320.23
20/11/2017,1506.16,418296.20
19/11/2017,1499.44,171919.64
16/11/2017,1497.92,475527.35
15/11/2017,1494.40,302995.27
14/11/2017,1502.55,428638.98
13/11/2017,1498.85,397649.57
12/11/2017,1500.23,139587.30
09/11/2017,1494.53,987248.69
08/11/2017,1497.07,241793.31
07/11/2017,1503.57,329806.36
06/11/2017,1508.97,335818.15
05/11/2017,1511.74,155304.57
02/11/2017,1517.64,978888.54
01/11/2017,1523.36,327993.08
31/10/2017,1526.59,344443.88
30/10/2017,1527.03,272617.50
29/10/2017,1540.08,122621.11
26/10/2017,1534.32,470989.71
25/10/2017,1534.82,309591.19
24/10/2017,1531.95,295754.72
23/10/2017,1533.04,293337.80
22/10/2017,1541.76,161390.05
19/10/2017,1536.54,479500.93
18/10/2017,1550.45,309728.30
17/10/2017,1547.63,413298.03
16/10/2017,1545.91,869750.71
15/10/2017,1547.58,226878.45
10/10/2017,1534.77,191676.04
09/10/2017,1537.41,234682.53
08/10/2017,1536.85,171815.44
03/10/2017,1538.31,483093.37
02/10/2017,1533.45,359553.42
01/10/2017,1531.48,143792.52
28/09/2017,1524.12,722295.85
27/09/2017,1517.49,292965.06
26/09/2017,1517.15,249898.75
25/09/2017,1517.77,306224.12
24/09/2017,1525.82,152234.58
19/09/2017,1526.03,373243.24
18/09/2017,1526.41,350456.88
17/09/2017,1512.87,155010.97
14/09/2017,1510.38,565097.25
13/09/2017,1510.71,352636.33
12/09/2017,1508.14,732470.11
11/09/2017,1503.53,523101.39
10/09/2017,1486.94,202922.16
07/09/2017,1485.61,1237676.19
06/09/2017,1490.29,375845.75
05/09/2017,1488.86,256006.72
04/09/2017,1483.71,252388.12
03/09/2017,1473.01,173428.19
31/08/2017,1485.41,450502.02
30/08/2017,1478.61,268609.48
29/08/2017,1466.93,328403.55
28/08/2017,1477.01,219711.17
27/08/2017,1473.56,108311.76
24/08/2017,1474.24,782979.77
23/08/2017,1474.49,305473.59
22/08/2017,1484.32,333727.66
21/08/2017,1468.09,351890.21
20/08/2017,1466.03,167021.55
17/08/2017,1469.95,426485.73
16/08/2017,1478.53,480105.28
15/08/2017,1476.36,502096.55
14/08/2017,1478.22,445025.21
13/08/2017,1452.86,163387.50
10/08/2017,1449.07,906494.44
09/08/2017,1468.96,566641.90
08/08/2017,1482.62,547743.33
07/08/2017,1485.92,537145.50
06/08/2017,1485.53,640432.94
03/08/2017,1494.44,1348602.00
02/08/2017,1502.79,314990.90
31/07/2017,1504.20,303913.37
30/07/2017,1503.72,127851.23
27/07/2017,1503.30,462973.31
26/07/2017,1497.46,230018.10
25/07/2017,1501.88,376539.90
24/07/2017,1497.30,327704.25
23/07/2017,1500.28,131341.05
20/07/2017,1504.67,350684.31
19/07/2017,1504.90,355576.77
18/07/2017,1509.49,382923.77
17/07/2017,1511.07,410744.22
16/07/2017,1514.80,198465.78
13/07/2017,1513.79,685793.85
12/07/2017,1502.21,395424.54
11/07/2017,1496.33,487217.65
10/07/2017,1491.97,349447.88
09/07/2017,1489.64,123535.25
06/07/2017,1481.33,626556.73
05/07/2017,1486.62,331815.11
04/07/2017,1487.39,217174.24
03/07/2017,1485.97,276765.37
02/07/2017,1484.37,179910.06
29/06/2017,1486.32,855438.62
28/06/2017,1485.23,424796.62
27/06/2017,1483.15,417224.94
26/06/2017,1488.40,368581.33
25/06/2017,1488.92,191016.49
22/06/2017,1481.03,351241.30
21/06/2017,1487.38,340815.85
20/06/2017,1490.00,278610.74
19/06/2017,1493.22,422575.78
18/06/2017,1480.28,204064.91
15/06/2017,1471.81,818164.22
14/06/2017,1486.11,394588.77
13/06/2017,1483.55,295028.77
12/06/2017,1472.23,507476.16
11/06/2017,1480.48,173272.96
08/06/2017,1484.71,409461.88
07/06/2017,1486.71,404143.19
06/06/2017,1478.22,337961.57
05/06/2017,1480.64,391488.31
04/06/2017,1481.53,225578.07
01/06/2017,1475.14,999473.74
29/05/2017,1469.20,492762.10
28/05/2017,1470.55,294948.53
25/05/2017,1473.11,848953.99
24/05/2017,1472.77,485424.53
23/05/2017,1477.65,446917.11
22/05/2017,1473.75,341954.86
21/05/2017,1463.44,201973.71
18/05/2017,1446.92,568778.34
17/05/2017,1462.93,317565.43
16/05/2017,1483.22,307569.38
15/05/2017,1481.86,367839.97
14/05/2017,1487.24,172995.98
11/05/2017,1482.65,550331.47
10/05/2017,1478.42,443125.99
09/05/2017,1480.30,402398.29
08/05/2017,1468.59,411952.59
07/05/2017,1459.19,234467.05
04/05/2017,1442.26,817820.07
03/05/2017,1441.20,436651.64
30/04/2017,1425.65,173442.94
27/04/2017,1433.88,634489.84
26/04/2017,1440.26,427174.37
25/04/2017,1433.48,375179.46
24/04/2017,1431.34,465132.02
23/04/2017,1413.73,172607.66
20/04/2017,1425.70,477095.35
19/04/2017,1428.43,351508.76
18/04/2017,1412.93,375833.56
13/04/2017,1408.60,272531.07
12/04/2017,1422.80,476794.74
09/04/2017,1425.19,333942.91
06/04/2017,1431.10,1145182.54
05/04/2017,1433.52,430249.14
04/04/2017,1420.63,445934.23
03/04/2017,1416.97,363863.99
02/04/2017,1416.73,145949.28
30/03/2017,1405.93,803222.01
29/03/2017,1403.31,386178.89
28/03/2017,1398.37,456303.22
27/03/2017,1391.13,514173.63
26/03/2017,1405.55,219972.02
23/03/2017,1413.59,524165.75
22/03/2017,1412.99,492322.56
21/03/2017,1415.80,474621.24
20/03/2017,1431.15,302559.29
19/03/2017,1421.36,218760.66
16/03/2017,1427.25,677543.66
15/03/2017,1432.23,347293.73
14/03/2017,1441.01,484996.05
13/03/2017,1442.73,465720.48
09/03/2017,1440.97,672333.15
08/03/2017,1438.93,381578.27
07/03/2017,1433.56,508348.74
06/03/2017,1431.95,466827.05
05/03/2017,1444.16,186812.93
02/03/2017,1447.58,1657080.08
01/03/2017,1438.15,658094.84
28/02/2017,1426.82,684486.08
27/02/2017,1430.22,422545.83
26/02/2017,1440.44,163724.34
23/02/2017,1442.28,991855.16
22/02/2017,1446.62,538048.08
21/02/2017,1449.47,429056.80
20/02/2017,1450.52,378961.85
19/02/2017,1447.85,238181.16
16/02/2017,1439.79,682571.65
15/02/2017,1432.44,555019.57
14/02/2017,1437.07,376605.53
13/02/2017,1432.67,600821.03
12/02/2017,1425.89,295523.88
09/02/2017,1409.49,2626004.03
08/02/2017,1401.92,560362.20
07/02/2017,1406.79,539355.72
06/02/2017,1404.25,477788.57
05/02/2017,1400.93,236844.51
02/02/2017,1402.29,614814.49
01/02/2017,1414.96,510473.34
31/01/2017,1411.30,733361.61
30/01/2017,1401.78,320600.30
29/01/2017,1405.22,139823.92
26/01/2017,1407.46,767629.65
25/01/2017,1404.58,411050.30
24/01/2017,1387.64,470115.13
23/01/2017,1367.22,565074.82
22/01/2017,1381.92,233502.47
19/01/2017,1390.03,596788.88
18/01/2017,1397.46,338340.71
17/01/2017,1401.38,440113.20
16/01/2017,1399.61,312145.81
15/01/2017,1410.18,206071.35
12/01/2017,1406.81,573426.04
11/01/2017,1397.33,379000.28
10/01/2017,1405.85,444776.41
09/01/2017,1408.90,414364.91
08/01/2017,1411.99,312940.62
05/01/2017,1419.01,697342.02
04/01/2017,1412.78,543881.66
03/01/2017,1398.96,478293.25
02/01/2017,1393.08,360627.20
01/01/2017,1375.86,188137.70
29/12/2016,1365.99,637806.30
28/12/2016,1376.46,386830.00
27/12/2016,1366.29,335506.10
26/12/2016,1356.28,198090.98
25/12/2016,1358.72,135154.19
22/12/2016,1371.64,377583.24
21/12/2016,1375.63,304121.25
20/12/2016,1380.65,333877.31
19/12/2016,1371.96,316049.70
18/12/2016,1367.98,181361.16
15/12/2016,1376.60,649995.64
14/12/2016,1380.27,405124.02
13/12/2016,1391.19,434887.30
12/12/2016,1384.72,413574.78
11/12/2016,1394.31,198983.85
08/12/2016,1386.35,445948.29
07/12/2016,1377.34,456698.20
06/12/2016,1383.22,667669.83
05/12/2016,1380.18,384108.04
04/12/2016,1363.78,163646.28
01/12/2016,1364.19,556134.70
30/11/2016,1359.60,1055234.52
29/11/2016,1358.05,291111.63
28/11/2016,1352.40,446081.73
27/11/2016,1352.42,163789.51
24/11/2016,1345.79,532115.07
23/11/2016,1349.20,400617.55
22/11/2016,1352.95,647426.87
21/11/2016,1350.98,446709.49
20/11/2016,1345.26,227342.23
17/11/2016,1339.05,487262.05
16/11/2016,1330.96,676357.76
15/11/2016,1324.01,693335.39
14/11/2016,1321.26,627715.84
13/11/2016,1315.59,293621.45
10/11/2016,1304.31,674854.49
09/11/2016,1301.84,818125.65
08/11/2016,1304.15,441494.46
07/11/2016,1308.02,492952.32
06/11/2016,1294.27,272311.85
03/11/2016,1291.11,444191.11
02/11/2016,1293.09,503453.82
01/11/2016,1302.63,614287.78
31/10/2016,1309.45,2124878.88
30/10/2016,1310.18,190942.62
27/10/2016,1323.89,697648.03
26/10/2016,1324.16,249389.23
25/10/2016,1324.66,488439.12
20/10/2016,1318.15,277327.84
19/10/2016,1314.52,309246.45
18/10/2016,1313.16,494697.27
13/10/2016,1299.91,618005.28
10/10/2016,1317.84,450199.92
09/10/2016,1302.40,200856.56
06/10/2016,1294.33,634164.80
05/10/2016,1291.29,588428.60
29/09/2016,1285.80,899455.58
28/09/2016,1293.94,306701.14
27/09/2016,1293.30,439219.40
26/09/2016,1291.98,512304.68
25/09/2016,1304.73,173669.41
22/09/2016,1303.87,480569.60
21/09/2016,1287.89,352888.81
20/09/2016,1288.51,300412.79
19/09/2016,1290.94,381310.26
18/09/2016,1284.51,130411.59
15/09/2016,1271.90,485439.07
14/09/2016,1269.04,1158983.87
13/09/2016,1278.89,518252.92
12/09/2016,1286.67,540121.52
11/09/2016,1288.32,245756.10
08/09/2016,1312.12,352947.32
07/09/2016,1314.17,343287.80
06/09/2016,1299.55,323065.93
05/09/2016,1298.99,295076.82
04/09/2016,1295.26,105900.61
01/09/2016,1288.59,326833.55
31/08/2016,1288.82,525385.73
30/08/2016,1288.30,312491.12
29/08/2016,1287.88,229286.11
28/08/2016,1294.97,81232.45
25/08/2016,1295.01,623826.35
24/08/2016,1295.65,260428.66
23/08/2016,1294.02,338957.17
22/08/2016,1281.90,343304.89
21/08/2016,1277.49,112942.43
18/08/2016,1274.95,362595.66
17/08/2016,1267.74,273059.53
16/08/2016,1266.46,440325.29
15/08/2016,1270.37,333748.17
11/08/2016,1264.19,389348.21
10/08/2016,1255.60,600361.84
09/08/2016,1245.68,343738.39
08/08/2016,1238.97,229087.98
07/08/2016,1232.76,119617.89
04/08/2016,1222.69,408826.83
03/08/2016,1219.89,268167.60
02/08/2016,1222.15,286376.20
01/08/2016,1230.18,735230.43
31/07/2016,1226.04,127819.73
28/07/2016,1223.16,650479.59
27/07/2016,1232.65,282122.10
26/07/2016,1234.19,300001.33
25/07/2016,1229.44,301206.53
24/07/2016,1222.84,156386.15
21/07/2016,1224.33,332409.72
20/07/2016,1225.60,346374.02
19/07/2016,1213.34,283583.73
18/07/2016,1210.62,304019.49
17/07/2016,1212.04,128252.11
14/07/2016,1212.59,510442.41
13/07/2016,1203.07,741021.75
12/07/2016,1200.72,439069.54
11/07/2016,1186.27,281237.65
10/07/2016,1181.72,159066.06
07/07/2016,1170.65,354634.54
06/07/2016,1157.22,314939.82
05/07/2016,1162.78,257185.71
04/07/2016,1169.03,198931.20
03/07/2016,1167.24,188813.30
30/06/2016,1154.89,498558.63
29/06/2016,1146.67,320999.09
28/06/2016,1135.88,359417.59
27/06/2016,1127.19,400295.09
26/06/2016,1133.98,323198.15
23/06/2016,1169.45,918339.67
22/06/2016,1171.15,259659.24
21/06/2016,1169.40,302926.69
20/06/2016,1169.72,548482.43
19/06/2016,1157.92,185046.72
16/06/2016,1154.48,910795.45
15/06/2016,1160.48,764674.28
14/06/2016,1155.23,2109926.21
13/06/2016,1160.89,487303.16
09/06/2016,1179.53,472436.95
08/06/2016,1184.10,424127.14
07/06/2016,1191.27,427391.10
06/06/2016,1187.57,473645.27
05/06/2016,1192.07,151455.89
02/06/2016,1188.96,351897.41
01/06/2016,1186.99,281487.71
31/05/2016,1190.63,932260.51
30/05/2016,1186.71,302484.24
29/05/2016,1180.77,134245.43
26/05/2016,1182.29,841264.45
25/05/2016,1191.65,475700.76
24/05/2016,1189.38,494756.62
23/05/2016,1176.48,392196.80
22/05/2016,1168.06,131393.44
19/05/2016,1168.83,587261.12
18/05/2016,1177.38,533005.69
17/05/2016,1177.30,535811.26
16/05/2016,1178.68,503757.30
15/05/2016,1179.76,280217.15
10/05/2016,1185.32,379055.70
09/05/2016,1179.52,511618.20
08/05/2016,1178.39,279715.68
05/05/2016,1182.92,379908.15
04/05/2016,1185.85,324810.47
03/05/2016,1195.81,368139.99
02/05/2016,1201.99,434639.25
01/05/2016,1190.72,262191.46
27/04/2016,1199.75,675295.85
26/04/2016,1216.46,539166.72
25/04/2016,1219.99,226424.93
24/04/2016,1226.52,103512.83
21/04/2016,1216.70,406415.89
20/04/2016,1216.27,579539.93
19/04/2016,1213.68,395557.18
18/04/2016,1208.19,481262.12
17/04/2016,1204.81,139306.44
14/04/2016,1195.10,445906.76
13/04/2016,1191.02,334633.19
12/04/2016,1179.96,362300.30
11/04/2016,1179.50,347542.29
10/04/2016,1170.50,84622.27
07/04/2016,1169.23,406773.80
06/04/2016,1172.91,442603.97
05/04/2016,1168.57,367805.29
04/04/2016,1178.42,376978.34
03/04/2016,1178.97,126503.09
31/03/2016,1176.64,390438.21
30/03/2016,1180.44,285979.48
29/03/2016,1172.10,322451.41
28/03/2016,1171.15,200300.39
27/03/2016,1170.56,194745.44
23/03/2016,1173.14,740484.51
22/03/2016,1173.29,372679.68
21/03/2016,1174.83,385968.50
20/03/2016,1177.10,187084.57
17/03/2016,1167.81,901723.14
16/03/2016,1163.62,315412.98
15/03/2016,1153.71,462620.22
14/03/2016,1146.95,1098912.14
13/03/2016,1154.10,229263.76
10/03/2016,1154.88,476933.48
09/03/2016,1150.64,327323.68
08/03/2016,1148.53,369342.23
07/03/2016,1146.62,392357.58
06/03/2016,1149.16,157039.48
03/03/2016,1142.37,389484.03
02/03/2016,1144.86,364113.10
01/03/2016,1141.75,374996.59
29/02/2016,1129.51,502610.52
28/02/2016,1126.79,153213.01
25/02/2016,1124.12,770601.60
24/02/2016,1125.89,403989.85
23/02/2016,1131.53,362477.63
22/02/2016,1130.97,400027.13
21/02/2016,1124.04,126899.70
18/02/2016,1121.23,720631.89
17/02/2016,1121.70,442181.56
16/02/2016,1109.70,436413.37
15/02/2016,1105.60,219669.93
14/02/2016,1095.16,157143.62
11/02/2016,1080.48,572345.03
10/02/2016,1104.39,362625.85
09/02/2016,1101.28,435071.83
08/02/2016,1110.53,528482.11
07/02/2016,1123.86,151606.29
04/02/2016,1133.68,496986.97
03/02/2016,1127.63,361325.63
02/02/2016,1128.56,344400.64
01/02/2016,1139.03,389696.26
31/01/2016,1145.74,187516.11
28/01/2016,1137.42,1300884.27
27/01/2016,1122.08,414183.64
26/01/2016,1120.28,379349.45
25/01/2016,1120.70,430664.98
24/01/2016,1123.02,206670.89
21/01/2016,1112.55,718229.45
